bd
Unknown Command! (H for help)
B0> bd

MESSAGE: Download initiated press ESC to quit
*B0 B1 0000001DB0 15-11-2023 03:42:14
*B0 B1 0000001DB0 15-11-2023 04:42:14
*B0 B1 0000001DB0 15-11-2023 05:42:15
*B0 B1 0000001DB0 15-11-2023 06:42:15
*B0 B1 0000001DB0 15-11-2023 07:42:15
*B0 B1 0000001DB0 15-11-2023 08:42:16
*B0 B1 0000001DB0 15-11-2023 09:42:16
*B0 B1 0000001DB0 15-11-2023 10:42:16
*B0 B1 0000001DB0 15-11-2023 11:42:16
*B0 B1 0000001DB0 15-11-2023 12:42:17
*B0 B1 0000001DB0 15-11-2023 13:42:17
*B0 B1 0000001DB0 15-11-2023 14:42:17
*B0 B1 0000001DB0 15-11-2023 15:42:18
*B0 B1 0000001DB0 15-11-2023 16:42:18
*B0 B1 0000001DB0 15-11-2023 17:42:18
*B0 B1 0000001DB0 15-11-2023 18:42:19
*B0 B1 0000001DB0 15-11-2023 19:42:19
*B0 B1 0000001DB0 15-11-2023 20:42:19
*B0 B1 0000001DB0 15-11-2023 21:42:19
*B0 B1 0000001DB0 15-11-2023 22:42:20
*B0 B1 0000001DB0 15-11-2023 23:42:20
*B0 B1 0000001DB0 16-11-2023 00:42:20
*B0 B1 0000001DB0 16-11-2023 01:42:21
*B0 B1 0000001DB0 16-11-2023 02:42:21
*B0 B1 0000001DB0 16-11-2023 03:42:21
*B0 B1 0000001DB0 16-11-2023 04:42:22
*B0 B1 0000001DB0 16-11-2023 05:42:22
*B0 B1 0000001DB0 16-11-2023 06:42:22
*B0 B1 0000001DB0 16-11-2023 07:42:23
*B0 B1 0000001DB0 16-11-2023 08:42:23
*B0 B1 0000001DB0 16-11-2023 09:42:23
*B0 B1 0000001DB0 16-11-2023 10:42:23
*B0 B1 0000001DB0 16-11-2023 11:42:24
*B0 B1 0000001DB0 16-11-2023 12:42:24
*B0 B1 0000001DB0 16-11-2023 13:42:24
*B0 B1 0000001DB0 16-11-2023 14:42:25
*B0 B1 0000001DB0 16-11-2023 15:42:25
*B0 B1 0000001DB0 16-11-2023 17:42:26
*B0 B1 0000001DB0 16-11-2023 18:42:26
*B0 B1 0000001DB0 16-11-2023 19:42:26
*B0 B1 0000001DB0 16-11-2023 20:42:26
*B0 B1 0000001DB0 16-11-2023 21:42:27
*B0 B1 0000001DB0 16-11-2023 22:42:27
*B0 B1 0000001DB0 16-11-2023 23:42:27
*B0 B1 0000001DB0 17-11-2023 00:42:28
*B0 B1 0000001DB0 17-11-2023 01:42:28
*B0 B1 0000001DB0 17-11-2023 02:42:28
*B0 B1 0000001DB0 17-11-2023 03:42:29
*B0 B1 0000001DB0 17-11-2023 04:42:29
*B0 B1 0000001DB0 17-11-2023 05:42:29
*B0 B1 0000001DB0 17-11-2023 06:42:29
*B0 B1 0000001DB0 17-11-2023 07:42:30
*B0 B1 0000001DB0 17-11-2023 08:42:30
*B0 B1 0000001DB0 17-11-2023 09:42:30
*B0 B1 0000001DB0 17-11-2023 10:42:31
*B0 B1 0000001DB0 17-11-2023 11:42:31
*B0 B1 0000001DB0 17-11-2023 12:42:31
*B0 B1 0000001DB0 17-11-2023 13:42:32
*B0 B1 0000001DB0 17-11-2023 14:42:32
*B0 B1 0000001DB0 17-11-2023 15:42:32
*B0 B1 0000001DB0 17-11-2023 16:42:32
*B0 B1 0000001DB0 17-11-2023 17:42:33
*B0 B1 0000001DB0 17-11-2023 18:42:33
*B0 B1 0000001DB0 17-11-2023 19:42:33
*B0 B1 0000001DB0 17-11-2023 20:42:34
*B0 B1 0000001DB0 17-11-2023 21:42:34
*B0 B1 0000001DB0 17-11-2023 22:42:34
*B0 B1 0000001DB0 17-11-2023 23:42:35
*B0 B1 0000001DB0 18-11-2023 00:42:35
*B0 B1 0000001DB0 18-11-2023 01:42:35
*B0 B1 0000001DB0 18-11-2023 02:42:36
*B0 B1 0000001DB0 18-11-2023 03:42:36
*B0 B1 0000001DB0 18-11-2023 04:42:36
*B0 B1 0000001DB0 18-11-2023 05:42:36
*B0 B1 0000001DB0 18-11-2023 06:42:37
*B0 B1 0000001DB0 18-11-2023 07:42:37
*B0 B1 0000001DB0 18-11-2023 08:42:37
*B0 B1 0000001DB0 18-11-2023 09:42:38
*B0 B1 0000001DB0 18-11-2023 10:42:38
*B0 B1 0000001DB0 18-11-2023 11:42:38
*B0 B1 0000001DB0 18-11-2023 12:42:39
*B0 B1 0000001DB0 18-11-2023 13:42:39
*B0 B1 0000001DB0 18-11-2023 14:42:39
*B0 B1 0000001DB0 18-11-2023 15:42:39
*B0 B1 0000001DB0 18-11-2023 16:42:40
*B0 B1 0000001DB0 18-11-2023 17:42:40
*B0 B1 0000001DB0 18-11-2023 18:42:40
*B0 B1 0000001DB0 18-11-2023 19:42:41
*B0 B1 0000001DB0 18-11-2023 20:42:41
*B0 B1 0000001DB0 18-11-2023 21:42:41
*B0 B1 0000001DB0 18-11-2023 22:42:42
*B0 B1 0000001DB0 18-11-2023 23:42:42
*B0 B1 0000001DB0 19-11-2023 00:42:42
*B0 B1 0000001DB0 19-11-2023 01:42:42
*B0 B1 0000001DB0 19-11-2023 02:42:43
*B0 B1 0000001DB0 19-11-2023 03:42:43
*B0 B1 0000001DB0 19-11-2023 04:42:43
*B0 B1 0000001DB0 19-11-2023 05:42:44
*B0 B1 0000001DB0 19-11-2023 06:42:44
*B0 B1 0000001DB0 19-11-2023 07:42:44
*B0 B1 0000001DB0 19-11-2023 08:42:45
*B0 B1 0000001DB0 19-11-2023 09:42:45
*B0 B1 0000001DB0 19-11-2023 10:42:45
*B0 B1 0000001DB0 19-11-2023 11:42:46
*B0 B1 0000001DB0 19-11-2023 12:42:46
*B0 B1 0000001DB0 19-11-2023 13:42:46
*B0 B1 0000001DB0 19-11-2023 14:42:46
*B0 B1 0000001DB0 19-11-2023 16:42:47
*B0 B1 0000001DB0 19-11-2023 17:42:47
*B0 B1 0000001DB0 19-11-2023 18:42:48
*B0 B1 0000001DB0 19-11-2023 19:42:48
*B0 B1 0000001DB0 19-11-2023 20:42:48
*B0 B1 0000001DB0 19-11-2023 21:42:49
*B0 B1 0000001DB0 19-11-2023 22:42:49
*B0 B1 0000001DB0 19-11-2023 23:42:49
*B0 B1 0000001DB0 20-11-2023 00:42:49
*B0 B1 0000001DB0 20-11-2023 01:42:50
*B0 B1 0000001DB0 20-11-2023 02:42:50
*B0 B1 0000001DB0 20-11-2023 03:42:50
*B0 B1 0000001DB0 20-11-2023 04:42:51
*B0 B1 0000001DB0 20-11-2023 05:42:51
*B0 B1 0000001DB0 20-11-2023 06:42:51
*B0 B1 0000001DB0 20-11-2023 07:42:52
*B0 B1 0000001DB0 20-11-2023 08:42:52
*B0 B1 0000001DB0 20-11-2023 09:42:52
*B0 B1 0000001DB0 20-11-2023 10:42:52
*B0 B1 0000001DB0 20-11-2023 11:42:53
*B0 B1 0000001DB0 20-11-2023 12:42:53
*B0 B1 0000001DB0 20-11-2023 13:42:53
*B0 B1 0000001DB0 20-11-2023 14:42:54
*B0 B1 0000001DB0 20-11-2023 15:42:54
*B0 B1 0000001DB0 20-11-2023 16:42:54
*B0 B1 0000001DB0 20-11-2023 17:42:55
*B0 B1 0000001DB0 20-11-2023 18:42:55
*B0 B1 0000001DB0 20-11-2023 19:42:55
*B0 B1 0000001DB0 20-11-2023 20:42:55
*B0 B1 0000001DB0 20-11-2023 22:42:56
*B0 B1 0000001DB0 20-11-2023 23:42:56
*B0 B1 0000001DB0 21-11-2023 00:42:57
*B0 B1 0000001DB0 21-11-2023 01:42:57
*B0 B1 0000001DB0 21-11-2023 02:42:57
*B0 B1 0000001DB0 21-11-2023 03:42:57
*B0 B1 0000001DB0 21-11-2023 04:42:58
*B0 B1 0000001DB0 21-11-2023 05:42:58
*B0 B1 0000001DB0 21-11-2023 06:42:58
*B0 B1 0000001DB0 21-11-2023 07:42:59
*B0 B1 0000001DB0 21-11-2023 08:42:59
*B0 B1 0000001DB0 21-11-2023 09:42:59
*B0 B1 0000001DB0 21-11-2023 10:43:00
*B0 B1 0000001DB0 21-11-2023 11:43:00
*B0 B1 0000001DB0 21-11-2023 12:43:00
*B0 B1 0000001DB0 21-11-2023 13:43:00
*B0 B1 0000001DB0 21-11-2023 14:43:01
*B0 B1 0000001DB0 21-11-2023 15:43:01
*B0 B1 0000001DB0 21-11-2023 16:43:01
*B0 B1 0000001DB0 21-11-2023 17:43:02
*B0 B1 0000001DB0 21-11-2023 18:43:02
*B0 B1 0000001DB0 21-11-2023 19:43:02
*B0 B1 0000001DB0 21-11-2023 20:43:03
*B0 B1 0000001DB0 21-11-2023 21:43:03
*B0 B1 0000001DB0 21-11-2023 22:43:03
*B0 B1 0000001DB0 21-11-2023 23:43:03
*B0 B1 0000001DB0 22-11-2023 00:43:04
*B0 B1 0000001DB0 22-11-2023 01:43:04
*B0 B1 0000001DB0 22-11-2023 02:43:04
*B0 B1 0000001DB0 22-11-2023 03:43:05
*B0 B1 0000001DB0 22-11-2023 04:43:05
*B0 B1 0000001DB0 22-11-2023 05:43:05
*B0 B1 0000001DB0 22-11-2023 06:43:06
*B0 B1 0000001DB0 22-11-2023 07:43:06
*B0 B1 0000001DB0 22-11-2023 08:43:06
*B0 B1 0000001DB0 22-11-2023 09:43:06
*B0 B1 0000001DB0 22-11-2023 10:43:07
*B0 B1 0000001DB0 22-11-2023 11:43:07
*B0 B1 0000001DB0 22-11-2023 12:43:07
*B0 B1 0000001DB0 22-11-2023 13:43:08
*B0 B1 0000001DB0 22-11-2023 14:43:08
*B0 B1 0000001DB0 22-11-2023 15:43:08
*B0 B1 0000001DB0 22-11-2023 16:43:09
*B0 B1 0000001DB0 22-11-2023 17:43:09
*B0 B1 0000001DB0 22-11-2023 18:43:09
*B0 B1 0000001DB0 22-11-2023 19:43:10
*B0 B1 0000001DB0 22-11-2023 20:43:10
*B0 B1 0000001DB0 22-11-2023 21:43:10
*B0 B1 0000001DB0 22-11-2023 22:43:10
*B0 B1 0000001DB0 22-11-2023 23:43:11
*B0 B1 0000001DB0 23-11-2023 00:43:11
*B0 B1 0000001DB0 23-11-2023 01:43:11
*B0 B1 0000001DB0 23-11-2023 02:43:12
*B0 B1 0000001DB0 23-11-2023 03:43:12
*B0 B1 0000001DB0 23-11-2023 04:43:12
*B0 B1 0000001DB0 23-11-2023 05:43:12
*B0 B1 0000001DB0 23-11-2023 07:43:13
*B0 B1 0000001DB0 23-11-2023 08:43:13
*B0 B1 0000001DB0 23-11-2023 09:43:14
*B0 B1 0000001DB0 23-11-2023 10:43:14
*B0 B1 0000001DB0 23-11-2023 11:43:15
*B0 B1 0000001DB0 23-11-2023 12:48:44
*B0 B1 0000001DB0 23-11-2023 13:46:35
*B0 B1 0000001DB0 23-11-2023 14:43:15
*B0 B1 0000001DB0 23-11-2023 15:43:15
*B0 B1 0000001DB0 23-11-2023 16:43:16
*B0 B1 0000001DB0 23-11-2023 17:43:16
*B0 B1 0000001DB0 23-11-2023 18:43:16
*B0 B1 0000001DB0 23-11-2023 19:43:17
*B0 B1 0000001DB0 23-11-2023 20:43:17
*B0 B1 0000001DB0 23-11-2023 21:43:17
*B0 B1 0000001DB0 23-11-2023 22:43:18
*B0 B1 0000001DB0 23-11-2023 23:43:18
*B0 B1 0000001DB0 24-11-2023 00:43:18
*B0 B1 0000001DB0 24-11-2023 01:43:18
*B0 B1 0000001DB0 24-11-2023 02:43:19
*B0 B1 0000001DB0 24-11-2023 03:43:19
*B0 B1 0000001DB0 24-11-2023 04:43:19
*B0 B1 0000001DB0 24-11-2023 05:43:20
*B0 B1 0000001DB0 24-11-2023 06:43:20
*B0 B1 0000001DB0 24-11-2023 07:43:20
*B0 B1 0000001DB0 24-11-2023 08:43:58
*B0 B1 0000001DB0 24-11-2023 09:43:21
*B0 B1 0000001DB0 24-11-2023 10:43:21
*B0 B1 0000001DB0 24-11-2023 12:43:22
*B0 B1 0000001DB0 24-11-2023 13:43:22
*B0 B1 0000001DB0 24-11-2023 14:43:22
*B0 B1 0000001DB0 24-11-2023 15:43:23
*B0 B1 0000001DB0 24-11-2023 16:43:24
*B0 B1 0000001DB0 24-11-2023 17:43:24
*B0 B1 0000001DB0 24-11-2023 18:43:24
*B0 B1 0000001DB0 24-11-2023 19:43:24
*B0 B1 0000001DB0 24-11-2023 20:43:24
*B0 B1 0000001DB0 24-11-2023 21:43:24
*B0 B1 0000001DB0 24-11-2023 22:43:25
*B0 B1 0000001DB0 24-11-2023 23:43:25
*B0 B1 0000001DB0 25-11-2023 00:43:25
*B0 B1 0000001DB0 25-11-2023 01:43:26
*B0 B1 0000001DB0 25-11-2023 02:43:26
*B0 B1 0000001DB0 25-11-2023 03:43:26
*B0 B1 0000001DB0 25-11-2023 04:43:26
*B0 B1 0000001DB0 25-11-2023 05:43:28
*B0 B1 0000001DB0 25-11-2023 06:43:27
*B0 B1 0000001DB0 25-11-2023 07:43:27
*B0 B1 0000001DB0 25-11-2023 09:43:28
*B0 B1 0000001DB0 25-11-2023 10:43:28
*B0 B1 0000001DB0 25-11-2023 11:43:28
*B0 B1 0000001DB0 25-11-2023 12:43:29
*B0 B1 0000001DB0 25-11-2023 13:43:29
*B0 B1 0000001DB0 25-11-2023 14:43:29
*B0 B1 0000001DB0 25-11-2023 15:43:30
*B0 B1 0000001DB0 25-11-2023 16:43:30
*B0 B1 0000001DB0 25-11-2023 17:43:30
*B0 B1 0000001DB0 25-11-2023 18:43:31
*B0 B1 0000001DB0 25-11-2023 19:43:31
*B0 B1 0000001DB0 25-11-2023 20:43:31
*B0 B1 0000001DB0 25-11-2023 21:43:31
*B0 B1 0000001DB0 25-11-2023 23:43:32
*B0 B1 0000001DB0 26-11-2023 00:43:32
*B0 B1 0000001DB0 26-11-2023 01:43:33
*B0 B1 0000001DB0 26-11-2023 02:43:33
*B0 B1 0000001DB0 26-11-2023 03:43:33
*B0 B1 0000001DB0 26-11-2023 04:43:33
*B0 B1 0000001DB0 26-11-2023 05:43:34
*B0 B1 0000001DB0 26-11-2023 06:43:34
*B0 B1 0000001DB0 26-11-2023 07:43:34
*B0 B1 0000001DB0 26-11-2023 08:43:34
*B0 B1 0000001DB0 26-11-2023 09:43:35
*B0 B1 0000001DB0 26-11-2023 10:43:35
*B0 B1 0000001DB0 26-11-2023 11:43:35
*B0 B1 0000001DB0 26-11-2023 12:43:37
*B0 B1 0000001DB0 26-11-2023 13:43:36
*B0 B1 0000001DB0 26-11-2023 14:43:36
*B0 B1 0000001DB0 26-11-2023 15:43:37
*B0 B1 0000001DB0 26-11-2023 16:43:37
*B0 B1 0000001DB0 26-11-2023 18:43:37
*B0 B1 0000001DB0 26-11-2023 19:43:38
*B0 B1 0000001DB0 26-11-2023 20:43:38
*B0 B1 0000001DB0 26-11-2023 21:43:38
*B0 B1 0000001DB0 26-11-2023 22:43:39
*B0 B1 0000001DB0 26-11-2023 23:43:39
*B0 B1 0000001DB0 27-11-2023 00:43:39
*B0 B1 0000001DB0 27-11-2023 01:43:40
*B0 B1 0000001DB0 27-11-2023 02:43:40
*B0 B1 0000001DB0 27-11-2023 03:43:40
*B0 B1 0000001DB0 27-11-2023 04:43:40
*B0 B1 0000001DB0 27-11-2023 05:43:41
*B0 B1 0000001DB0 27-11-2023 06:43:41
*B0 B1 0000001DB0 27-11-2023 07:43:41
*B0 B1 0000001DB0 27-11-2023 08:43:42
*B0 B1 0000001DB0 27-11-2023 09:43:42
*B0 B1 0000001DB0 27-11-2023 10:43:42
*B0 B1 0000001DB0 27-11-2023 11:43:43
*B0 B1 0000001DB0 27-11-2023 12:43:43
*B0 B1 0000001DB0 27-11-2023 13:43:43
*B0 B1 0000001DB0 27-11-2023 14:43:43
*B0 B1 0000001DB0 27-11-2023 15:43:44
*B0 B1 0000001DB0 27-11-2023 16:43:44
*B0 B1 0000001DB0 27-11-2023 17:43:44
*B0 B1 0000001DB0 27-11-2023 18:43:45
*B0 B1 0000001DB0 27-11-2023 19:43:45
*B0 B1 0000001DB0 27-11-2023 21:43:46
*B0 B1 0000001DB0 27-11-2023 22:43:46
*B0 B1 0000001DB0 27-11-2023 23:43:46
*B0 B1 0000001DB0 28-11-2023 00:43:46
*B0 B1 0000001DB0 28-11-2023 01:43:47
*B0 B1 0000001DB0 28-11-2023 02:43:47
*B0 B1 0000001DB0 28-11-2023 03:43:47
*B0 B1 0000001DB0 28-11-2023 04:43:48
*B0 B1 0000001DB0 28-11-2023 05:43:48
*B0 B1 0000001DB0 28-11-2023 06:43:48
*B0 B1 0000001DB0 28-11-2023 07:43:49
*B0 B1 0000001DB0 28-11-2023 08:43:49
*B0 B1 0000001DB0 28-11-2023 09:43:49
*B0 B1 0000001DB0 28-11-2023 10:43:49
*B0 B1 0000001DB0 28-11-2023 11:43:50
*B0 B1 0000001DB0 28-11-2023 12:43:50
*B0 B1 0000001DB0 28-11-2023 13:43:50
*B0 B1 0000001DB0 28-11-2023 14:43:51
*B0 B1 0000001DB0 28-11-2023 15:43:51
*B0 B1 0000001DB0 28-11-2023 16:43:51
*B0 B1 0000001DB0 28-11-2023 17:43:52
*B0 B1 0000001DB0 28-11-2023 18:43:52
*B0 B1 0000001DB0 28-11-2023 19:43:52
*B0 B1 0000001DB0 28-11-2023 20:43:52
*B0 B1 0000001DB0 28-11-2023 21:43:53
*B0 B1 0000001DB0 28-11-2023 22:43:53
*B0 B1 0000001DB0 28-11-2023 23:43:53
*B0 B1 0000001DB0 29-11-2023 01:43:54
*B0 B1 0000001DB0 29-11-2023 02:43:54
*B0 B1 0000001DB0 29-11-2023 03:43:55
*B0 B1 0000001DB0 29-11-2023 04:43:55
*B0 B1 0000001DB0 29-11-2023 05:43:55
*B0 B1 0000001DB0 29-11-2023 06:43:55
*B0 B1 0000001DB0 29-11-2023 07:43:56
*B0 B1 0000001DB0 29-11-2023 08:43:56
*B0 B1 0000001DB0 29-11-2023 09:43:56
*B0 B1 0000001DB0 29-11-2023 10:43:57
*B0 B1 0000001DB0 29-11-2023 11:43:57
*B0 B1 0000001DB0 29-11-2023 12:43:57
*B0 B1 0000001DB0 29-11-2023 13:43:58
*B0 B1 0000001DB0 29-11-2023 14:43:58
*B0 B1 0000001DB0 29-11-2023 15:43:58
*B0 B1 0000001DB0 29-11-2023 16:43:58
*B0 B1 0000001DB0 29-11-2023 17:43:59
*B0 B1 0000001DB0 29-11-2023 18:43:59
*B0 B1 0000001DB0 29-11-2023 19:43:59
*B0 B1 0000001DB0 29-11-2023 20:44:00
*B0 B1 0000001DB0 29-11-2023 21:44:00
*B0 B1 0000001DB0 29-11-2023 22:44:00
*B0 B1 0000001DB0 29-11-2023 23:44:01
*B0 B1 0000001DB0 30-11-2023 00:44:01
*B0 B1 0000001DB0 30-11-2023 01:44:01
*B0 B1 0000001DB0 30-11-2023 02:44:01
*B0 B1 0000001DB0 30-11-2023 03:44:02
*B0 B1 0000001DB0 30-11-2023 04:44:02
*B0 B1 0000001DB0 30-11-2023 05:44:02
*B0 B1 0000001DB0 30-11-2023 06:44:03
*B0 B1 0000001DB0 30-11-2023 07:44:03
*B0 B1 0000001DB0 30-11-2023 08:44:03
*B0 B1 0000001DB0 30-11-2023 09:44:04
*B0 B1 0000001DB0 30-11-2023 11:44:04
*B0 B1 0000001DB0 30-11-2023 12:44:04
*B0 B1 0000001DB0 30-11-2023 13:44:05
*B0 B1 0000001DB0 30-11-2023 14:44:05
*B0 B1 0000001DB0 30-11-2023 15:44:05
*B0 B1 0000001DB0 30-11-2023 16:44:06
*B0 B1 0000001DB0 30-11-2023 17:44:06
*B0 B1 0000001DB0 30-11-2023 18:44:06
*B0 B1 0000001DB0 30-11-2023 19:44:07
*B0 B1 0000001DB0 30-11-2023 20:44:07
*B0 B1 0000001DB0 30-11-2023 21:44:07
*B0 B1 0000001DB0 30-11-2023 22:44:07
*B0 B1 0000001DB0 30-11-2023 23:44:08
*B0 B1 0000001DB0 01-12-2023 00:44:08
*B0 B1 0000001DB0 01-12-2023 01:44:08
*B0 B1 0000001DB0 01-12-2023 02:44:09
*B0 B1 0000001DB0 01-12-2023 03:44:09
*B0 B1 0000001DB0 01-12-2023 04:44:09
*B0 B1 0000001DB0 01-12-2023 05:44:09
*B0 B1 0000001DB0 01-12-2023 06:44:10
*B0 B1 0000001DB0 01-12-2023 07:44:10
*B0 B1 0000001DB0 01-12-2023 08:44:10
*B0 B1 0000001DB0 01-12-2023 09:44:11
*B0 B1 0000001DB0 01-12-2023 10:44:11
*B0 B1 0000001DB0 01-12-2023 11:44:11
*B0 B1 0000001DB0 01-12-2023 12:44:12
*B0 B1 0000001DB0 01-12-2023 13:44:12
*B0 B1 0000001DB0 01-12-2023 14:44:12
*B0 B1 0000001DB0 01-12-2023 15:44:12
*B0 B1 0000001DB0 01-12-2023 16:44:13
*B0 B1 0000001DB0 01-12-2023 17:44:13
*B0 B1 0000001DB0 01-12-2023 18:44:13
*B0 B1 0000001DB0 01-12-2023 19:44:14
*B0 B1 0000001DB0 01-12-2023 20:44:14
*B0 B1 0000001DB0 01-12-2023 21:44:14
*B0 B1 0000001DB0 01-12-2023 22:44:15
*B0 B1 0000001DB0 01-12-2023 23:44:15
*B0 B1 0000001DB0 02-12-2023 00:44:15
*B0 B1 0000001DB0 02-12-2023 02:44:16
*B0 B1 0000001DB0 02-12-2023 03:44:16
*B0 B1 0000001DB0 02-12-2023 04:44:16
*B0 B1 0000001DB0 02-12-2023 05:44:17
*B0 B1 0000001DB0 02-12-2023 06:44:17
*B0 B1 0000001DB0 02-12-2023 07:44:17
*B0 B1 0000001DB0 02-12-2023 08:44:18
*B0 B1 0000001DB0 02-12-2023 09:44:18
*B0 B1 0000001DB0 02-12-2023 10:44:18
*B0 B1 0000001DB0 02-12-2023 11:44:19
*B0 B1 0000001DB0 02-12-2023 12:44:19
*B0 B1 0000001DB0 02-12-2023 13:44:19
*B0 B1 0000001DB0 02-12-2023 14:44:19
*B0 B1 0000001DB0 02-12-2023 15:44:20
*B0 B1 0000001DB0 02-12-2023 16:44:20
*B0 B1 0000001DB0 02-12-2023 17:44:20
*B0 B1 0000001DB0 02-12-2023 18:44:21
*B0 B1 0000001DB0 02-12-2023 19:44:21
*B0 B1 0000001DB0 02-12-2023 20:44:21
*B0 B1 0000001DB0 02-12-2023 21:44:22
*B0 B1 0000001DB0 02-12-2023 22:44:22
*B0 B1 0000001DB0 02-12-2023 23:44:22
*B0 B1 0000001DB0 03-12-2023 00:44:22
*B0 B1 0000001DB0 03-12-2023 01:44:23
*B0 B1 0000001DB0 03-12-2023 02:44:23
*B0 B1 0000001DB0 03-12-2023 03:44:23
*B0 B1 0000001DB0 03-12-2023 04:44:24
*B0 B1 0000001DB0 03-12-2023 05:44:24
*B0 B1 0000001DB0 03-12-2023 06:44:24
*B0 B1 0000001DB0 03-12-2023 10:44:26
*B0 B1 0000001DB0 03-12-2023 11:44:26
*B0 B1 0000001DB0 03-12-2023 14:44:27
*B0 B1 0000001DB0 03-12-2023 16:44:27
*B0 B1 0000001DB0 03-12-2023 18:44:28
*B0 B1 0000001DB0 03-12-2023 20:44:29
*B0 B1 0000001DB0 04-12-2023 01:44:30
*B0 B1 0000001DB0 04-12-2023 03:44:31
*B0 B1 0000001DB0 04-12-2023 04:44:31
*B0 B1 0000001DB0 04-12-2023 06:44:32
*B0 B1 0000001DB0 04-12-2023 07:44:32
*B0 B1 0000001DB0 04-12-2023 08:44:32
*B0 B1 0000001DB0 04-12-2023 10:44:33
*B0 B1 0000001DB0 04-12-2023 12:44:33
*B0 B1 0000001DB0 04-12-2023 13:44:34
*B0 B1 0000001DB0 04-12-2023 14:44:34
*B0 B1 0000001DB0 04-12-2023 15:44:34
*B0 B1 0000001DB0 04-12-2023 16:44:35
*B0 B1 0000001DB0 04-12-2023 17:44:35
*B0 B1 0000001DB0 04-12-2023 18:44:35
*B0 B1 0000001DB0 04-12-2023 19:44:36
*B0 B1 0000001DB0 04-12-2023 20:44:36
*B0 B1 0000001DB0 04-12-2023 21:44:36
*B0 B1 0000001DB0 04-12-2023 22:44:36
*B0 B1 0000001DB0 04-12-2023 23:44:37
*B0 B1 0000001DB0 05-12-2023 00:44:37
*B0 B1 0000001DB0 05-12-2023 02:44:38
*B0 B1 0000001DB0 05-12-2023 03:44:38
*B0 B1 0000001DB0 05-12-2023 05:44:39
*B0 B1 0000001DB0 05-12-2023 06:44:39
*B0 B1 0000001DB0 05-12-2023 07:44:39
*B0 B1 0000001DB0 05-12-2023 09:44:40
*B0 B1 0000001DB0 05-12-2023 11:44:40
*B0 B1 0000001DB0 05-12-2023 14:44:41
*B0 B1 0000001DB0 05-12-2023 16:44:42
*B0 B1 0000001DB0 05-12-2023 17:44:42
*B0 B1 0000001DB0 05-12-2023 20:44:43
*B0 B1 0000001DB0 05-12-2023 21:44:43
*B0 B1 0000001DB0 06-12-2023 00:44:44
*B0 B1 0000001DB0 06-12-2023 01:44:45
*B0 B1 0000001DB0 06-12-2023 04:44:46
*B0 B1 0000001DB0 06-12-2023 05:44:46
*B0 B1 0000001DB0 06-12-2023 06:44:46
*B0 B1 0000001DB0 06-12-2023 07:44:46
*B0 B1 0000001DB0 06-12-2023 08:44:47
*B0 B1 0000001DB0 06-12-2023 10:44:47
*B0 B1 0000001DB0 06-12-2023 13:44:48
*B0 B1 0000001DB0 06-12-2023 14:44:49
*B0 B1 0000001DB0 06-12-2023 15:44:49
*B0 B1 0000001DB0 06-12-2023 16:44:49
*B0 B1 0000001DB0 06-12-2023 17:44:50
*B0 B1 0000001DB0 06-12-2023 18:44:50
*B0 B1 0000001DB0 06-12-2023 19:44:50
*B0 B1 0000001DB0 06-12-2023 20:44:50
*B0 B1 0000001DB0 06-12-2023 21:44:51
*B0 B1 0000001DB0 06-12-2023 22:44:51
*B0 B1 0000001DB0 06-12-2023 23:44:52
*B0 B1 0000001DB0 07-12-2023 00:44:52
*B0 B1 0000001DB0 07-12-2023 01:44:52
*B0 B1 0000001DB0 07-12-2023 02:44:52
*B0 B1 0000001DB0 07-12-2023 03:44:53
*B0 B1 0000001DB0 07-12-2023 05:44:53
*B0 B1 0000001DB0 07-12-2023 06:44:53
*B0 B1 0000001DB0 07-12-2023 07:44:54
*B0 B1 0000001DB0 07-12-2023 08:44:54
*B0 B1 0000001DB0 07-12-2023 09:44:54
*B0 B1 0000001DB0 07-12-2023 10:44:55
*B0 B1 0000001DB0 07-12-2023 11:44:55
*B0 B1 0000001DB0 07-12-2023 12:44:55
*B0 B1 0000001DB0 07-12-2023 13:44:56
*B0 B1 0000001DB0 07-12-2023 14:44:56
*B0 B1 0000001DB0 07-12-2023 15:44:56
*B0 B1 0000001DB0 07-12-2023 16:44:57
*B0 B1 0000001DB0 07-12-2023 17:44:57
*B0 B1 0000001DB0 07-12-2023 18:44:57
*B0 B1 0000001DB0 07-12-2023 19:44:57
*B0 B1 0000001DB0 07-12-2023 20:44:58
*B0 B1 0000001DB0 07-12-2023 21:44:58
*B0 B1 0000001DB0 07-12-2023 22:44:58
*B0 B1 0000001DB0 07-12-2023 23:44:59
*B0 B1 0000001DB0 08-12-2023 00:44:59
*B0 B1 0000001DB0 08-12-2023 01:44:59
*B0 B1 0000001DB0 08-12-2023 02:45:00
*B0 B1 0000001DB0 08-12-2023 03:45:00
*B0 B1 0000001DB0 08-12-2023 04:45:00
*B0 B1 0000001DB0 08-12-2023 05:45:00
*B0 B1 0000001DB0 08-12-2023 06:45:01
*B0 B1 0000001DB0 08-12-2023 07:45:01
*B0 B1 0000001DB0 08-12-2023 08:45:01
*B0 B1 0000001DB0 08-12-2023 09:45:02
*B0 B1 0000001DB0 08-12-2023 10:45:02
*B0 B1 0000001DB0 08-12-2023 12:45:03
